key,north_weight,east_weight,south_weight,west_weight
"(34.086957,124.669606)",2,4,0,0
"(34.130435,124.669606)",3,2,2,0
"(34.173913,124.669606)",2,2,1,0
"(34.217391,124.669606)",3,2,1,0
"(34.260870,124.669606)",2,3,0,0
"(34.304348,124.669606)",2,4,1,0
"(34.347826,124.669606)",0,2,0,0
"(34.391304,124.669606)",7,0,0,0
"(34.434783,124.669606)",6,0,0,0
"(34.478261,124.669606)",5,1,0,0
"(34.521739,124.669606)",3,0,0,0
"(34.565217,124.669606)",1,1,2,0
"(34.608696,124.669606)",1,2,2,0
"(34.652174,124.669606)",1,2,2,0
"(34.695652,124.669606)",3,2,1,0
"(34.739130,124.669606)",3,1,1,0
"(34.782609,124.669606)",3,0,0,0
"(34.826087,124.669606)",1,0,0,0
"(34.869565,124.669606)",1,0,0,0
"(34.913043,124.669606)",1,2,0,0
"(34.956522,124.669606)",2,3,0,0
"(35.000000,124.669606)",1,2,1,0
"(35.043478,124.669606)",0,3,1,0
"(35.086957,124.669606)",0,3,1,0
"(35.130435,124.669606)",1,2,1,0
"(35.173913,124.669606)",0,1,1,0
"(35.217391,124.669606)",0,1,1,0
"(35.260870,124.669606)",0,1,0,0
"(35.304348,124.669606)",1,0,0,0
"(35.347826,124.669606)",0,0,0,0
"(35.391304,124.669606)",1,0,0,0
"(35.434783,124.669606)",0,0,0,0
"(35.478261,124.669606)",0,0,0,0
"(35.521739,124.669606)",0,0,0,0
"(35.565217,124.669606)",0,0,0,0
"(35.608696,124.669606)",0,0,0,0
"(35.652174,124.669606)",0,0,0,0
"(35.695652,124.669606)",0,0,0,0
"(35.739130,124.669606)",0,0,0,0
"(35.782609,124.669606)",0,0,0,0
"(35.826087,124.669606)",0,0,0,0
"(35.869565,124.669606)",0,0,0,0
"(35.913043,124.669606)",0,0,0,0
"(35.956522,124.669606)",0,0,0,0
"(36.000000,124.669606)",0,0,0,0
"(36.043478,124.669606)",0,0,0,0
"(36.086957,124.669606)",0,0,0,0
"(36.130435,124.669606)",0,0,0,0
"(36.173913,124.669606)",0,0,0,0
"(36.217391,124.669606)",0,0,0,0
"(36.260870,124.669606)",0,0,0,0
"(36.304348,124.669606)",0,0,0,0
"(36.347826,124.669606)",0,0,0,0
"(36.391304,124.669606)",0,0,0,0
"(36.434783,124.669606)",0,0,1,0
"(36.478261,124.669606)",0,0,1,0
"(36.521739,124.669606)",0,0,1,0
"(36.565217,124.669606)",0,0,0,0
"(36.608696,124.669606)",0,0,0,0
"(36.652174,124.669606)",0,0,1,0
"(36.695652,124.669606)",1,0,0,0
"(36.739130,124.669606)",1,0,0,0
"(36.782609,124.669606)",0,0,0,0
"(36.826087,124.669606)",1,0,0,0
"(36.869565,124.669606)",0,0,0,0
"(36.913043,124.669606)",1,0,0,0
"(36.956522,124.669606)",0,0,0,0
"(32.000000,124.721115)",3,0,2,0
"(32.043478,124.721115)",2,1,3,0
"(32.086957,124.721115)",2,0,1,0
"(32.130435,124.721115)",1,0,2,0
"(32.173913,124.721115)",0,0,1,0
"(32.217391,124.721115)",0,0,0,0
"(32.260870,124.721115)",0,0,0,0
"(32.304348,124.721115)",0,0,0,0
"(32.347826,124.721115)",0,0,0,0
"(32.391304,124.721115)",2,0,0,0
"(32.434783,124.721115)",1,0,0,0
"(32.478261,124.721115)",0,0,0,0
"(32.521739,124.721115)",0,0,0,0
"(32.565217,124.721115)",0,0,0,0
"(32.608696,124.721115)",0,0,0,0
"(32.652174,124.721115)",0,0,0,0
"(32.695652,124.721115)",0,0,0,0
"(32.739130,124.721115)",0,0,0,0
"(32.782609,124.721115)",0,0,0,0
"(32.826087,124.721115)",0,1,0,0
"(32.869565,124.721115)",0,1,0,0
"(32.913043,124.721115)",0,0,0,0
"(32.956522,124.721115)",0,0,1,0
"(33.000000,124.721115)",0,0,1,0
"(33.043478,124.721115)",0,0,0,0
"(33.086957,124.721115)",0,0,0,0
"(33.130435,124.721115)",0,0,0,0
"(33.173913,124.721115)",0,0,0,0
"(33.217391,124.721115)",0,1,0,0
"(33.260870,124.721115)",1,1,0,0
"(33.304348,124.721115)",1,1,0,0
"(33.347826,124.721115)",0,0,0,0
"(33.391304,124.721115)",0,0,0,0
"(33.434783,124.721115)",0,0,0,0
"(33.478261,124.721115)",0,0,1,0
"(33.521739,124.721115)",1,0,2,0
"(33.565217,124.721115)",1,0,2,0
"(33.608696,124.721115)",2,0,2,0
"(33.652174,124.721115)",3,1,1,0
"(33.695652,124.721115)",2,0,1,0
"(33.739130,124.721115)",2,1,0,0
"(33.782609,124.721115)",5,0,0,0
"(33.826087,124.721115)",5,1,1,0
"(33.869565,124.721115)",6,0,2,0
"(33.913043,124.721115)",7,1,3,0
"(33.956522,124.721115)",8,3,3,0
"(34.000000,124.721115)",4,6,2,0
"(34.043478,124.721115)",5,5,2,0
"(34.086957,124.721115)",2,2,1,0
"(34.130435,124.721115)",2,2,2,0
"(34.173913,124.721115)",4,1,0,0
"(34.217391,124.721115)",5,0,0,0
"(34.260870,124.721115)",4,1,0,0
"(34.304348,124.721115)",4,1,1,0
"(34.347826,124.721115)",6,0,0,0
"(34.391304,124.721115)",7,0,0,0
"(34.434783,124.721115)",2,2,0,0
"(34.478261,124.721115)",2,3,0,0
"(34.521739,124.721115)",4,2,0,0
"(34.565217,124.721115)",4,2,0,0
"(34.608696,124.721115)",3,1,0,0
"(34.652174,124.721115)",4,0,1,0
"(34.695652,124.721115)",4,1,1,0
"(34.739130,124.721115)",3,1,0,0
"(34.782609,124.721115)",3,1,0,0
"(34.826087,124.721115)",3,2,0,0
"(34.869565,124.721115)",3,3,0,0
"(34.913043,124.721115)",2,3,0,0
"(34.956522,124.721115)",2,4,0,0
"(35.000000,124.721115)",3,3,1,0
"(35.043478,124.721115)",2,3,1,0
"(35.086957,124.721115)",2,1,0,0
"(35.130435,124.721115)",1,1,1,0
"(35.173913,124.721115)",1,1,0,0
"(35.217391,124.721115)",1,1,1,0
"(35.260870,124.721115)",1,0,1,0
"(35.304348,124.721115)",1,0,0,0
"(35.347826,124.721115)",1,0,0,0
"(35.391304,124.721115)",0,0,0,0
"(35.434783,124.721115)",0,0,0,0
"(35.478261,124.721115)",0,0,0,0
"(35.521739,124.721115)",0,0,0,0
"(35.565217,124.721115)",0,0,0,0
"(35.608696,124.721115)",0,0,0,0
"(35.652174,124.721115)",0,0,0,0
"(35.695652,124.721115)",0,0,0,0
"(35.739130,124.721115)",0,0,0,0
"(35.782609,124.721115)",0,0,0,0
"(35.826087,124.721115)",0,0,0,0
"(35.869565,124.721115)",0,0,0,0
"(35.913043,124.721115)",0,0,0,0
"(35.956522,124.721115)",0,0,0,0
"(36.000000,124.721115)",0,0,0,0
"(36.043478,124.721115)",0,0,0,0
"(36.086957,124.721115)",0,0,0,0
"(36.130435,124.721115)",0,0,0,0
"(36.173913,124.721115)",0,0,0,0
"(36.217391,124.721115)",0,0,0,0
"(36.260870,124.721115)",0,0,0,0
"(36.304348,124.721115)",0,0,0,0
"(36.347826,124.721115)",0,0,0,0
"(36.391304,124.721115)",0,0,0,0
"(36.434783,124.721115)",0,0,0,0
"(36.478261,124.721115)",0,0,1,0
"(36.521739,124.721115)",0,0,1,0
"(36.565217,124.721115)",0,0,2,0
"(36.608696,124.721115)",0,0,1,0
"(36.652174,124.721115)",1,0,1,0
"(36.695652,124.721115)",1,0,0,0
"(36.739130,124.721115)",0,0,0,0
"(36.782609,124.721115)",0,0,0,0
"(36.826087,124.721115)",1,0,0,0
"(36.869565,124.721115)",0,0,0,0
"(36.913043,124.721115)",1,0,0,0
"(36.956522,124.721115)",0,0,1,0
"(32.000000,124.772623)",1,0,0,0
"(32.043478,124.772623)",1,0,3,0
"(32.086957,124.772623)",2,1,1,0
"(32.130435,124.772623)",1,1,1,0
"(32.173913,124.772623)",0,0,3,0
"(32.217391,124.772623)",0,1,1,0
"(32.260870,124.772623)",0,0,2,0
"(32.304348,124.772623)",0,0,1,0
"(32.347826,124.772623)",0,1,1,0
"(32.391304,124.772623)",1,1,1,0
"(32.434783,124.772623)",0,1,0,0
"(32.478261,124.772623)",0,0,0,0
"(32.521739,124.772623)",0,0,0,0
"(32.565217,124.772623)",0,0,0,0
"(32.608696,124.772623)",0,0,0,0
"(32.652174,124.772623)",0,0,0,0
"(32.695652,124.772623)",0,0,0,0
"(32.739130,124.772623)",0,0,1,0
"(32.782609,124.772623)",0,1,0,0
"(32.826087,124.772623)",0,1,0,0
"(32.869565,124.772623)",0,1,0,0
"(32.913043,124.772623)",0,1,0,0
"(32.956522,124.772623)",0,0,0,0
"(33.000000,124.772623)",1,1,1,0
"(33.043478,124.772623)",1,0,1,0
"(33.086957,124.772623)",0,1,0,0
"(33.130435,124.772623)",0,1,0,0
"(33.173913,124.772623)",0,0,0,0
"(33.217391,124.772623)",1,0,0,0
"(33.260870,124.772623)",1,0,0,0
"(33.304348,124.772623)",0,0,0,0
"(33.347826,124.772623)",0,0,0,0
"(33.391304,124.772623)",0,0,0,0
"(33.434783,124.772623)",0,0,0,0
"(33.478261,124.772623)",1,0,0,0
"(33.521739,124.772623)",1,0,0,0
"(33.565217,124.772623)",1,0,0,0
"(33.608696,124.772623)",3,0,1,0
"(33.652174,124.772623)",2,0,1,0
"(33.695652,124.772623)",1,0,2,0
"(33.739130,124.772623)",3,0,1,0
"(33.782609,124.772623)",2,0,1,0
"(33.826087,124.772623)",3,1,1,0
"(33.869565,124.772623)",3,2,1,0
"(33.913043,124.772623)",6,3,1,0
"(33.956522,124.772623)",11,4,1,0
"(34.000000,124.772623)",9,6,0,0
"(34.043478,124.772623)",5,2,1,0
"(34.086957,124.772623)",3,1,2,0
"(34.130435,124.772623)",1,0,4,0
"(34.173913,124.772623)",3,0,3,0
"(34.217391,124.772623)",3,0,2,0
"(34.260870,124.772623)",1,2,1,0
"(34.304348,124.772623)",1,1,2,0
"(34.347826,124.772623)",3,1,0,0
"(34.391304,124.772623)",2,2,0,0
"(34.434783,124.772623)",1,3,0,0
"(34.478261,124.772623)",0,2,0,0
"(34.521739,124.772623)",0,1,0,0
"(34.565217,124.772623)",2,1,0,0
"(34.608696,124.772623)",4,1,0,0
"(34.652174,124.772623)",6,1,0,0
"(34.695652,124.772623)",2,1,1,0
"(34.739130,124.772623)",3,1,1,0
"(34.782609,124.772623)",3,2,1,0
"(34.826087,124.772623)",2,2,0,0
"(34.869565,124.772623)",2,4,0,0
"(34.913043,124.772623)",1,3,0,0
"(34.956522,124.772623)",2,3,0,0
"(35.000000,124.772623)",2,0,0,0
"(35.043478,124.772623)",0,1,1,0
"(35.086957,124.772623)",0,1,1,0
"(35.130435,124.772623)",0,1,0,0
"(35.173913,124.772623)",0,0,0,0
"(35.217391,124.772623)",0,0,0,0
"(35.260870,124.772623)",0,0,1,0
"(35.304348,124.772623)",1,0,1,0
"(35.347826,124.772623)",0,0,0,0
"(35.391304,124.772623)",0,0,0,0
"(35.434783,124.772623)",0,0,0,0
"(35.478261,124.772623)",0,0,0,0
"(35.521739,124.772623)",0,0,0,0
"(35.565217,124.772623)",0,0,0,0
"(35.608696,124.772623)",0,0,0,0
"(35.652174,124.772623)",0,0,0,0
"(35.695652,124.772623)",0,0,0,0
"(35.739130,124.772623)",0,0,0,0
"(35.782609,124.772623)",0,0,0,0
"(35.826087,124.772623)",0,0,0,0
"(35.869565,124.772623)",0,0,0,0
"(35.913043,124.772623)",0,0,0,0
"(35.956522,124.772623)",0,0,0,0
"(36.000000,124.772623)",0,0,0,0
"(36.043478,124.772623)",0,0,0,0
"(36.086957,124.772623)",0,0,0,0
"(36.130435,124.772623)",0,0,0,0
"(36.173913,124.772623)",0,0,0,0
"(36.217391,124.772623)",0,0,0,0
"(36.260870,124.772623)",0,0,0,0
"(36.304348,124.772623)",0,0,0,0
"(36.347826,124.772623)",0,0,0,0
"(36.391304,124.772623)",0,1,0,0
"(36.434783,124.772623)",0,0,0,0
"(36.478261,124.772623)",1,0,0,0
"(36.521739,124.772623)",0,0,0,0
"(36.565217,124.772623)",0,0,2,0
"(36.608696,124.772623)",1,0,2,0
"(36.652174,124.772623)",1,0,2,0
"(36.695652,124.772623)",0,0,1,0
"(36.739130,124.772623)",0,0,0,0
"(36.782609,124.772623)",0,0,0,0
"(36.826087,124.772623)",1,0,0,0
"(36.869565,124.772623)",1,0,0,0
"(36.913043,124.772623)",0,0,0,0
"(36.956522,124.772623)",1,0,0,0
"(32.000000,124.824131)",1,0,0,0
"(32.043478,124.824131)",1,0,1,0
"(32.086957,124.824131)",1,0,2,0
"(32.130435,124.824131)",2,0,0,0
"(32.173913,124.824131)",1,0,1,0
"(32.217391,124.824131)",0,0,1,0
"(32.260870,124.824131)",0,0,0,0
"(32.304348,124.824131)",0,0,0,0
"(32.347826,124.824131)",0,0,0,0
"(32.391304,124.824131)",0,0,0,0
"(32.434783,124.824131)",0,0,0,0
"(32.478261,124.824131)",0,0,0,0
"(32.521739,124.824131)",0,0,0,0
"(32.565217,124.824131)",0,0,0,0
"(32.608696,124.824131)",1,0,0,0
"(32.652174,124.824131)",1,0,0,0
"(32.695652,124.824131)",0,0,0,0
"(32.739130,124.824131)",0,0,0,0
"(32.782609,124.824131)",0,0,0,0
"(32.826087,124.824131)",0,0,0,0
"(32.869565,124.824131)",0,0,0,0
"(32.913043,124.824131)",0,0,0,0
"(32.956522,124.824131)",0,0,0,0
"(33.000000,124.824131)",1,2,1,0
"(33.043478,124.824131)",1,1,1,0
"(33.086957,124.824131)",2,1,1,0
"(33.130435,124.824131)",2,0,1,0
"(33.173913,124.824131)",1,0,0,0
"(33.217391,124.824131)",1,0,0,0
"(33.260870,124.824131)",0,0,0,0
"(33.304348,124.824131)",0,0,0,0
"(33.347826,124.824131)",0,0,1,0
"(33.391304,124.824131)",0,0,1,0
"(33.434783,124.824131)",1,0,1,0
"(33.478261,124.824131)",1,0,1,0
"(33.521739,124.824131)",1,0,0,0
"(33.565217,124.824131)",3,0,0,0
"(33.608696,124.824131)",3,0,0,0
"(33.652174,124.824131)",1,1,0,0
"(33.695652,124.824131)",1,2,1,0
"(33.739130,124.824131)",1,1,1,0
"(33.782609,124.824131)",4,2,1,0
"(33.826087,124.824131)",3,4,1,0
"(33.869565,124.824131)",3,3,2,0
"(33.913043,124.824131)",2,2,3,0
"(33.956522,124.824131)",8,2,3,0
"(34.000000,124.824131)",8,2,1,0
"(34.043478,124.824131)",3,0,1,0
"(34.086957,124.824131)",5,0,0,0
"(34.130435,124.824131)",6,0,1,0
"(34.173913,124.824131)",8,1,2,0
"(34.217391,124.824131)",4,2,0,0
"(34.260870,124.824131)",1,5,1,0
"(34.304348,124.824131)",3,4,3,0
"(34.347826,124.824131)",5,3,2,0
"(34.391304,124.824131)",2,3,1,0
"(34.434783,124.824131)",0,2,1,0
"(34.478261,124.824131)",0,1,0,0
"(34.521739,124.824131)",1,0,0,0
"(34.565217,124.824131)",2,0,0,0
"(34.608696,124.824131)",2,1,0,0
"(34.652174,124.824131)",3,1,0,0
"(34.695652,124.824131)",2,2,0,0
"(34.739130,124.824131)",3,3,0,0
"(34.782609,124.824131)",2,4,1,0
"(34.826087,124.824131)",2,3,1,0
"(34.869565,124.824131)",3,3,1,0
"(34.913043,124.824131)",1,1,0,0
"(34.956522,124.824131)",2,1,0,0
"(35.000000,124.824131)",1,1,0,0
"(35.043478,124.824131)",0,1,0,0
"(35.086957,124.824131)",0,0,1,0
"(35.130435,124.824131)",0,0,1,0
"(35.173913,124.824131)",0,0,0,0
"(35.217391,124.824131)",0,1,0,0
"(35.260870,124.824131)",0,1,0,0
"(35.304348,124.824131)",0,0,0,0
"(35.347826,124.824131)",1,0,1,0
"(35.391304,124.824131)",0,1,0,0
"(35.434783,124.824131)",0,0,0,0
"(35.478261,124.824131)",0,0,0,0
"(35.521739,124.824131)",0,0,0,0
"(35.565217,124.824131)",0,0,0,0
"(35.608696,124.824131)",0,0,0,0
"(35.652174,124.824131)",0,0,0,0
"(35.695652,124.824131)",0,0,0,0
"(35.739130,124.824131)",0,0,0,0
"(35.782609,124.824131)",0,0,0,0
"(35.826087,124.824131)",0,0,0,0
"(35.869565,124.824131)",0,0,0,0
"(35.913043,124.824131)",0,0,0,0
"(35.956522,124.824131)",0,0,0,0
"(36.000000,124.824131)",0,0,0,0
"(36.043478,124.824131)",0,0,0,0
"(36.086957,124.824131)",0,0,0,0
"(36.130435,124.824131)",0,0,0,0
"(36.173913,124.824131)",0,0,0,0
"(36.217391,124.824131)",0,0,0,0
"(36.260870,124.824131)",0,0,0,0
"(36.304348,124.824131)",0,0,0,0
"(36.347826,124.824131)",0,0,0,0
"(36.391304,124.824131)",0,1,0,0
"(36.434783,124.824131)",0,0,0,0
"(36.478261,124.824131)",0,0,0,0
"(36.521739,124.824131)",1,0,0,0
"(36.565217,124.824131)",1,0,1,0
"(36.608696,124.824131)",1,0,1,0
"(36.652174,124.824131)",0,0,1,0
"(36.695652,124.824131)",0,0,1,0
"(36.739130,124.824131)",0,0,1,0
"(36.782609,124.824131)",0,0,1,0
"(36.826087,124.824131)",1,0,0,0
"(36.869565,124.824131)",1,0,0,0
"(36.913043,124.824131)",0,0,0,0
"(36.956522,124.824131)",1,1,0,0
"(32.000000,124.875639)",0,0,0,0
"(32.043478,124.875639)",1,0,0,0
"(32.086957,124.875639)",0,0,2,0
"(32.130435,124.875639)",1,0,2,0
"(32.173913,124.875639)",2,0,0,0
"(32.217391,124.875639)",1,0,1,0
"(32.260870,124.875639)",0,0,0,0
"(32.304348,124.875639)",0,0,0,0
"(32.347826,124.875639)",0,0,0,0
"(32.391304,124.875639)",0,0,0,0
"(32.434783,124.875639)",0,0,1,0
"(32.478261,124.875639)",1,0,0,0
"(32.521739,124.875639)",1,0,0,0
"(32.565217,124.875639)",1,0,0,0
"(32.608696,124.875639)",1,0,0,0
"(32.652174,124.875639)",1,0,0,0
"(32.695652,124.875639)",1,0,0,0
"(32.739130,124.875639)",0,0,0,0
"(32.782609,124.875639)",0,0,0,0
"(32.826087,124.875639)",0,0,0,0
"(32.869565,124.875639)",0,1,0,0
"(32.913043,124.875639)",0,1,0,0
"(32.956522,124.875639)",0,1,0,0
"(33.000000,124.875639)",2,1,1,0
"(33.043478,124.875639)",0,0,1,0
"(33.086957,124.875639)",1,1,1,0
"(33.130435,124.875639)",4,1,2,0
"(33.173913,124.875639)",4,2,1,0
"(33.217391,124.875639)",2,0,1,0
"(33.260870,124.875639)",0,1,0,0
"(33.304348,124.875639)",0,0,0,0
"(33.347826,124.875639)",0,0,0,0
"(33.391304,124.875639)",1,0,0,0
"(33.434783,124.875639)",2,0,0,0
"(33.478261,124.875639)",2,0,1,0
"(33.521739,124.875639)",2,0,1,0
"(33.565217,124.875639)",2,1,1,0
"(33.608696,124.875639)",1,2,1,0
"(33.652174,124.875639)",0,3,1,0
"(33.695652,124.875639)",1,2,1,0
"(33.739130,124.875639)",1,1,0,0
"(33.782609,124.875639)",4,2,0,0
"(33.826087,124.875639)",1,2,0,0
"(33.869565,124.875639)",3,0,0,0
"(33.913043,124.875639)",3,2,1,0
"(33.956522,124.875639)",6,2,2,0
"(34.000000,124.875639)",5,3,1,0
"(34.043478,124.875639)",1,1,2,0
"(34.086957,124.875639)",1,1,2,0
"(34.130435,124.875639)",3,3,2,0
"(34.173913,124.875639)",9,4,4,0
"(34.217391,124.875639)",5,5,3,0
"(34.260870,124.875639)",4,4,2,0
"(34.304348,124.875639)",8,1,2,0
"(34.347826,124.875639)",3,0,2,0
"(34.391304,124.875639)",1,1,2,0
"(34.434783,124.875639)",0,0,2,0
"(34.478261,124.875639)",2,0,2,0
"(34.521739,124.875639)",3,1,1,0
"(34.565217,124.875639)",3,1,1,0
"(34.608696,124.875639)",2,2,1,0
"(34.652174,124.875639)",4,2,0,0
"(34.695652,124.875639)",2,4,0,0
"(34.739130,124.875639)",3,3,0,0
"(34.782609,124.875639)",2,2,0,0
"(34.826087,124.875639)",1,1,0,0
"(34.869565,124.875639)",1,1,1,0
"(34.913043,124.875639)",1,1,1,0
"(34.956522,124.875639)",3,0,0,0
"(35.000000,124.875639)",2,0,0,0
"(35.043478,124.875639)",1,0,0,0
"(35.086957,124.875639)",0,0,0,0
"(35.130435,124.875639)",1,0,1,0
"(35.173913,124.875639)",1,1,1,0
"(35.217391,124.875639)",1,1,0,0
"(35.260870,124.875639)",0,0,0,0
"(35.304348,124.875639)",0,0,0,0
"(35.347826,124.875639)",0,0,0,0
"(35.391304,124.875639)",0,0,0,0
"(35.434783,124.875639)",0,0,0,0
"(35.478261,124.875639)",0,0,0,0
"(35.521739,124.875639)",0,0,0,0
"(35.565217,124.875639)",0,0,0,0
"(35.608696,124.875639)",0,0,0,0
"(35.652174,124.875639)",0,0,0,0
"(35.695652,124.875639)",0,0,0,0
"(35.739130,124.875639)",0,0,0,0
"(35.782609,124.875639)",0,0,0,0
"(35.826087,124.875639)",0,0,0,0
"(35.869565,124.875639)",0,0,0,0
"(35.913043,124.875639)",0,0,0,0
"(35.956522,124.875639)",0,0,0,0
"(36.000000,124.875639)",0,0,0,0
"(36.043478,124.875639)",0,0,0,0
"(36.086957,124.875639)",0,0,0,0
"(36.130435,124.875639)",0,0,0,0
"(36.173913,124.875639)",0,0,0,0
"(36.217391,124.875639)",0,0,0,0
"(36.260870,124.875639)",0,0,0,0
"(36.304348,124.875639)",0,0,0,0
"(36.347826,124.875639)",0,1,0,0
"(36.391304,124.875639)",0,1,0,0
"(36.434783,124.875639)",0,0,0,0
"(36.478261,124.875639)",0,0,0,0
"(36.521739,124.875639)",2,0,0,0
"(36.565217,124.875639)",1,0,0,0
"(36.608696,124.875639)",0,0,2,0
"(36.652174,124.875639)",0,0,2,0
"(36.695652,124.875639)",0,0,1,0
"(36.739130,124.875639)",0,0,0,0
"(36.782609,124.875639)",0,0,0,0
"(36.826087,124.875639)",0,0,1,0
"(36.869565,124.875639)",1,0,0,0
"(36.913043,124.875639)",1,0,0,0
"(36.956522,124.875639)",1,1,0,0
"(32.000000,124.927147)",1,0,0,0
"(32.043478,124.927147)",1,1,3,0
"(32.086957,124.927147)",1,1,0,0
"(32.130435,124.927147)",0,0,2,0
"(32.173913,124.927147)",1,0,0,0
"(32.217391,124.927147)",2,0,1,0
"(32.260870,124.927147)",1,0,1,0
"(32.304348,124.927147)",0,0,0,0
"(32.347826,124.927147)",0,0,0,0
"(32.391304,124.927147)",0,0,0,0
"(32.434783,124.927147)",1,0,1,0
"(32.478261,124.927147)",0,0,1,0
"(32.521739,124.927147)",1,0,0,0
"(32.565217,124.927147)",1,0,0,0
"(32.608696,124.927147)",1,0,0,0
"(32.652174,124.927147)",0,0,0,0
"(32.695652,124.927147)",1,0,0,0
"(32.739130,124.927147)",0,0,0,0
"(32.782609,124.927147)",0,1,1,0
"(32.826087,124.927147)",0,1,0,0
"(32.869565,124.927147)",0,1,0,0
"(32.913043,124.927147)",0,0,0,0
"(32.956522,124.927147)",0,0,0,0
"(33.000000,124.927147)",3,1,1,0
"(33.043478,124.927147)",1,1,0,0
"(33.086957,124.927147)",2,1,0,0
"(33.130435,124.927147)",1,0,1,0
"(33.173913,124.927147)",0,0,1,0
"(33.217391,124.927147)",1,0,1,0
"(33.260870,124.927147)",1,0,1,0
"(33.304348,124.927147)",2,0,0,0
"(33.347826,124.927147)",2,0,0,0
"(33.391304,124.927147)",2,0,0,0
"(33.434783,124.927147)",2,1,0,0
"(33.478261,124.927147)",1,2,0,0
"(33.521739,124.927147)",1,3,0,0
"(33.565217,124.927147)",1,3,0,0
"(33.608696,124.927147)",2,2,0,0
"(33.652174,124.927147)",2,0,0,0
"(33.695652,124.927147)",1,0,1,0
"(33.739130,124.927147)",1,1,1,0
"(33.782609,124.927147)",2,1,1,0
"(33.826087,124.927147)",4,0,1,0
"(33.869565,124.927147)",1,1,1,0
"(33.913043,124.927147)",5,3,1,0
"(33.956522,124.927147)",7,4,1,0
"(34.000000,124.927147)",5,3,1,0
"(34.043478,124.927147)",1,3,0,0
"(34.086957,124.927147)",1,3,0,0
"(34.130435,124.927147)",2,2,0,0
"(34.173913,124.927147)",3,1,3,0
"(34.217391,124.927147)",1,2,1,0
"(34.260870,124.927147)",4,1,2,0
"(34.304348,124.927147)",8,0,3,0
"(34.347826,124.927147)",5,1,2,0
"(34.391304,124.927147)",4,1,3,0
"(34.434783,124.927147)",7,1,2,0
"(34.478261,124.927147)",5,1,3,0
"(34.521739,124.927147)",5,3,3,0
"(34.565217,124.927147)",3,2,3,0
"(34.608696,124.927147)",2,4,3,0
"(34.652174,124.927147)",3,3,3,0
"(34.695652,124.927147)",1,3,1,0
"(34.739130,124.927147)",1,2,2,0
"(34.782609,124.927147)",0,1,2,0
"(34.826087,124.927147)",1,1,0,0
"(34.869565,124.927147)",1,0,0,0
"(34.913043,124.927147)",1,0,1,0
"(34.956522,124.927147)",3,0,1,0
"(35.000000,124.927147)",2,0,1,0
"(35.043478,124.927147)",2,1,0,0
"(35.086957,124.927147)",3,2,0,0
"(35.130435,124.927147)",2,1,0,0
"(35.173913,124.927147)",0,1,1,0
"(35.217391,124.927147)",0,0,1,0
"(35.260870,124.927147)",0,0,0,0
"(35.304348,124.927147)",0,0,0,0
"(35.347826,124.927147)",0,0,0,0
"(35.391304,124.927147)",0,0,0,0
"(35.434783,124.927147)",0,0,0,0
"(35.478261,124.927147)",0,0,0,0
"(35.521739,124.927147)",0,0,0,0
"(35.565217,124.927147)",0,0,0,0
"(35.608696,124.927147)",0,0,0,0
"(35.652174,124.927147)",0,0,0,0
"(35.695652,124.927147)",0,0,0,0
"(35.739130,124.927147)",0,0,0,0
"(35.782609,124.927147)",0,0,0,0
"(35.826087,124.927147)",0,0,0,0
"(35.869565,124.927147)",0,0,0,0
"(35.913043,124.927147)",0,0,0,0
"(35.956522,124.927147)",1,0,0,0
"(36.000000,124.927147)",1,0,0,0
"(36.043478,124.927147)",0,0,0,0
"(36.086957,124.927147)",0,0,0,0
"(36.130435,124.927147)",0,0,0,0
"(36.173913,124.927147)",0,0,0,0
"(36.217391,124.927147)",0,0,0,0
"(36.260870,124.927147)",0,0,0,0
"(36.304348,124.927147)",0,1,0,0
"(36.347826,124.927147)",0,1,0,0
"(36.391304,124.927147)",0,0,0,0
"(36.434783,124.927147)",0,0,0,0
"(36.478261,124.927147)",1,0,0,0
"(36.521739,124.927147)",2,0,0,0
"(36.565217,124.927147)",1,0,0,0
"(36.608696,124.927147)",0,0,1,0
"(36.652174,124.927147)",0,0,1,0
"(36.695652,124.927147)",0,0,1,0
"(36.739130,124.927147)",0,0,0,0
"(36.782609,124.927147)",0,0,0,0
"(36.826087,124.927147)",0,0,0,0
"(36.869565,124.927147)",1,0,1,0
"(36.913043,124.927147)",0,0,0,0
"(36.956522,124.927147)",0,0,0,0
"(32.000000,124.978655)",4,3,2,0
"(32.043478,124.978655)",0,2,0,0
"(32.086957,124.978655)",1,0,0,0
"(32.130435,124.978655)",1,0,2,0
"(32.173913,124.978655)",0,0,2,0
"(32.217391,124.978655)",1,0,0,0
"(32.260870,124.978655)",1,0,1,0
"(32.304348,124.978655)",1,0,1,0
"(32.347826,124.978655)",0,0,0,0
"(32.391304,124.978655)",0,0,0,0
"(32.434783,124.978655)",1,0,0,0
"(32.478261,124.978655)",1,0,0,0
"(32.521739,124.978655)",0,0,0,0
"(32.565217,124.978655)",0,0,0,0
"(32.608696,124.978655)",1,0,0,0
"(32.652174,124.978655)",1,0,0,0
"(32.695652,124.978655)",2,0,0,0
"(32.739130,124.978655)",1,1,0,0
"(32.782609,124.978655)",0,0,2,0
"(32.826087,124.978655)",0,1,0,0
"(32.869565,124.978655)",0,1,0,0
"(32.913043,124.978655)",0,1,0,0
"(32.956522,124.978655)",0,1,1,0
